,Order,PID,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_nan,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSa,LotConfig_FRThree,LotConfig_FRTwo,LotConfig_Inside,BldgType_Duplex,BldgType_OneFam,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_OnePointFiveUnf,HouseStyle_OneStory,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_TwoPointFiveFin,HouseStyle_TwoPointFiveUnf,HouseStyle_TwoStory,RoofStyle_Gable,RoofStyle_Gambr,RoofStyle_Hip,RoofStyle_Mansa,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_TarGrv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorFirst_AsphShn,ExteriorFirst_BrkComm,ExteriorFirst_BrkFace,ExteriorFirst_CemntBd,ExteriorFirst_HdBoard,ExteriorFirst_ImStucc,ExteriorFirst_MetalSd,ExteriorFirst_Plywood,ExteriorFirst_PreCast,ExteriorFirst_Stucco,ExteriorFirst_VinylSd,ExteriorFirst_WdSdng,ExteriorFirst_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y
63,2420,528228280,3087,4,7,5,2006,2006,5,4,4,453,1220,1364,0,0,1364,1,0,2,0,2,1,4,6,1,2,437,100,16,2006,210250,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
64,1795,528456230,9000,4,7,5,2006,2007,5,4,2,0,1335,1335,0,0,1335,0,0,2,0,3,1,4,6,0,2,575,0,210,2007,210400,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
65,1797,528458090,10411,4,5,5,2007,2007,5,4,1,0,725,725,863,0,1588,0,0,3,0,3,1,4,8,0,2,561,0,0,2007,212109,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
66,1121,528458030,8640,4,8,5,2007,2008,5,4,2,24,1363,1372,0,0,1372,0,0,2,0,3,1,4,6,0,2,588,192,113,2008,212700,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
67,2811,907410110,10084,4,7,5,2005,2006,5,4,4,24,1552,1552,0,0,1552,0,0,2,0,3,1,4,7,0,3,782,144,20,2006,212900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
68,1092,528253020,7301,3,7,6,2007,2008,5,4,2,876,1350,1358,0,0,1358,1,0,2,0,2,1,4,6,1,2,484,192,26,2008,217300,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
69,1579,916386180,12018,3,7,5,2008,2008,5,4,4,0,796,796,816,0,1612,0,0,2,1,3,1,4,6,0,3,666,0,64,2008,218689,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
70,2415,528218140,14054,3,7,5,2006,2006,5,4,4,0,879,879,984,0,1863,0,0,2,1,4,1,4,9,1,3,660,100,17,2006,219210,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
71,41,528120100,12182,4,7,5,2005,2005,5,4,3,1201,1541,1541,0,0,1541,0,0,2,0,3,1,4,7,1,2,532,0,70,2010,220000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
72,1726,528186190,6240,4,8,5,2006,2006,5,4,2,24,1324,1324,0,0,1324,0,0,2,0,2,1,4,6,1,2,550,0,38,2007,221370,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,2755,906382030,11210,3,7,5,2005,2006,5,4,4,20,1614,1614,0,0,1614,0,0,2,0,3,1,4,7,0,3,865,144,59,2006,221500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
74,100,533213030,4403,2,7,5,2009,2009,6,4,4,578,1470,1478,0,0,1478,1,0,2,1,2,1,4,7,1,2,484,0,144,2010,222000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,569,533213010,3830,3,6,5,2008,2008,5,4,2,0,1726,1726,0,0,1726,0,0,2,1,2,1,4,6,1,2,561,0,254,2009,222000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
76,46,528175010,6371,3,7,5,2009,2010,5,4,3,733,1358,1358,0,0,1358,1,0,2,0,2,1,4,6,1,2,484,192,35,2010,224000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
77,543,531376090,7328,4,7,5,2008,2009,5,4,2,0,1450,1450,0,0,1450,0,0,2,0,2,1,4,6,0,3,788,0,93,2009,224243,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
78,959,916382010,13159,3,7,5,2009,2009,6,4,4,0,846,846,846,0,1692,0,0,2,1,3,1,4,6,0,2,650,208,114,2009,224500,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
79,518,528458020,7993,3,7,5,2008,2009,6,4,2,0,1436,1436,0,0,1436,0,0,2,0,3,1,4,6,0,2,529,0,121,2009,225000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
80,1789,528439050,9158,4,8,5,2007,2007,5,4,4,0,1496,1496,0,0,1496,0,0,2,0,3,1,4,7,0,2,474,168,130,2007,225000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
81,1117,528431080,12274,3,7,5,2008,2008,5,4,2,0,1417,1428,0,0,1428,0,0,2,0,3,1,5,6,0,2,554,0,60,2008,227680,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
82,1802,528480020,10207,4,7,6,2007,2007,5,4,2,0,874,874,887,0,1761,0,0,3,0,3,1,4,7,0,2,578,144,105,2007,227875,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
83,519,528458040,8640,4,8,5,2009,2009,5,4,3,936,1300,1314,0,0,1314,1,0,2,0,3,1,4,6,0,2,552,135,112,2009,229456,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,2751,906380110,11003,2,7,5,2005,2006,5,4,2,0,1308,1308,568,0,1876,0,0,2,1,3,1,4,7,0,3,848,0,40,2006,229800,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
85,945,911370500,3843,3,8,5,2007,2008,6,4,5,1476,1596,1648,0,0,1648,1,1,2,0,2,1,5,5,1,2,482,162,53,2009,230000,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86,1130,528488140,7500,4,7,5,2007,2008,5,4,2,902,1218,1218,0,0,1218,1,0,2,0,2,1,4,6,0,2,462,168,168,2008,230348,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87,2260,916384050,8368,3,7,5,2006,2007,5,4,2,0,1689,1689,0,0,1689,0,0,2,0,3,1,4,7,0,2,433,100,39,2007,231713,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
88,2463,528477030,11216,4,8,5,2006,2006,5,5,2,0,1489,1489,0,0,1489,0,0,2,0,3,1,4,7,1,2,776,0,140,2006,232600,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
89,447,528144020,9541,3,7,5,2009,2009,5,4,2,0,1502,1502,0,0,1502,0,0,2,0,3,1,4,7,0,2,644,0,114,2009,233170,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
90,2805,907290260,15611,4,8,5,2006,2006,5,4,4,0,1079,1079,840,0,1919,0,0,2,1,3,1,4,8,1,2,685,0,51,2006,233230,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
91,2758,906392090,13377,4,6,5,2006,2006,5,4,2,1576,1836,1846,0,0,1846,1,0,2,0,3,1,4,7,1,2,495,0,32,2006,233555,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
92,2263,916384150,10991,3,8,5,2007,2007,5,4,5,0,1571,1571,0,0,1571,0,0,2,0,3,1,4,7,1,3,722,100,36,2007,239000,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
93,2757,906382050,8760,4,7,5,2006,2006,5,5,3,464,1391,1391,571,0,1962,0,0,2,1,3,1,4,7,0,3,868,0,90,2006,239799,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
94,2318,527108020,14859,3,7,5,2006,2006,5,4,2,0,1670,1670,0,0,1670,0,0,2,0,3,1,4,7,1,3,690,144,60,2006,240000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
95,2103,906380040,10235,3,8,5,2007,2007,5,4,4,0,1643,1651,0,0,1651,0,0,2,0,3,1,4,7,1,3,870,192,64,2007,246500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
96,2430,528228580,4045,4,7,5,2006,2006,5,4,4,1070,1356,1500,0,0,1500,1,0,2,0,2,1,4,6,1,3,648,161,20,2006,246578,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
97,1786,528435060,9849,4,7,6,2007,2007,5,4,4,0,1689,1689,0,0,1689,0,0,2,0,3,1,4,7,0,3,954,0,56,2007,248328,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
98,2264,916386170,10656,3,8,5,2006,2007,5,4,4,0,1638,1646,0,0,1646,0,0,2,0,3,1,4,6,1,3,870,192,80,2007,248900,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
99,1715,528172075,10732,3,8,5,2006,2007,5,4,2,0,1298,1298,530,0,1828,0,0,2,1,3,1,4,7,0,3,876,0,40,2007,250000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
100,2099,906378120,9178,4,8,5,2007,2007,5,4,4,0,1643,1651,0,0,1651,0,0,2,0,3,1,4,7,1,3,870,204,64,2007,250000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
101,1122,528458050,8640,4,7,5,2007,2008,6,4,2,0,1372,1372,0,0,1372,0,0,2,0,3,1,4,6,0,2,529,0,140,2008,250580,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
102,515,528456180,8640,4,7,5,2009,2009,5,4,2,822,900,932,920,0,1852,1,0,2,1,3,1,4,7,1,2,644,168,108,2009,252678,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
103,427,528108020,12704,4,8,5,2008,2009,6,4,2,0,2042,2042,0,0,2042,0,0,2,1,3,1,5,8,1,3,1390,0,90,2009,253293,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
104,1796,528458080,8640,4,8,5,2007,2007,5,4,4,350,896,896,896,0,1792,0,0,2,1,3,1,4,8,0,2,590,184,96,2007,255000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
105,2418,528222010,11631,3,8,5,2004,2005,5,4,4,0,1052,1052,1321,0,2373,0,0,2,1,4,1,4,9,1,3,632,120,46,2006,258000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
106,1703,528120010,16659,3,8,5,2007,2008,5,4,2,0,1582,1582,570,0,2152,0,0,2,1,3,1,4,7,1,2,728,0,368,2007,260116,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
107,1803,528480180,10440,4,8,5,2007,2007,5,4,3,0,1574,1584,0,0,1584,0,0,2,0,2,1,5,6,1,2,594,0,256,2007,261329,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
108,1115,528429080,14587,3,9,5,2008,2008,5,4,2,0,1498,1506,0,0,1506,0,0,2,0,2,1,5,6,1,2,592,0,174,2008,264132,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
109,528,528480170,8125,4,8,5,2008,2009,5,4,2,0,1836,1836,0,0,1836,0,0,2,0,3,1,4,8,1,2,517,0,175,2009,264500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
110,2429,528228575,3982,4,8,5,2006,2006,5,5,4,1154,1520,1567,0,0,1567,1,0,2,0,1,1,5,7,1,3,648,312,0,2006,264561,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
111,1576,916384100,12852,3,8,5,2007,2007,5,4,4,770,920,920,860,0,1780,1,0,2,1,3,1,4,6,1,2,612,0,192,2008,264966,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
112,2464,528480070,10728,4,8,5,2006,2006,5,4,3,0,1095,1095,844,0,1939,0,0,2,1,3,1,4,8,1,3,1053,192,51,2006,266000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
113,2261,916384070,8298,3,8,5,2006,2007,5,4,4,583,1546,1564,0,0,1564,0,0,2,0,2,1,5,6,1,2,502,132,0,2007,267300,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
114,105,533238045,12853,3,8,5,2010,2010,6,2,2,1032,1642,1418,0,0,1418,1,0,1,1,1,1,4,6,1,3,852,160,192,2010,267916,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
115,319,916386090,12003,4,8,5,2009,2010,6,4,2,0,774,774,1194,0,1968,0,0,2,1,4,1,5,8,1,3,680,0,75,2010,269500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
116,2322,527108090,23257,1,7,5,2006,2006,6,5,2,0,868,887,1134,0,2021,0,0,2,1,3,1,4,9,1,2,422,0,100,2006,274725,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
117,2104,906380070,9588,3,8,5,2007,2007,6,4,2,0,1482,1482,1092,0,2574,0,0,2,1,3,1,5,10,1,3,868,0,148,2007,276000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
118,2101,906378170,10652,3,7,5,2006,2007,5,4,4,0,1494,1494,0,0,1494,0,0,2,0,3,1,4,7,1,3,840,160,33,2007,279500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
119,1695,528108160,14154,4,7,5,2006,2006,6,5,2,0,1063,1071,1101,0,2172,0,0,2,1,3,1,4,9,1,3,947,192,62,2007,280000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
120,2397,528144030,11065,3,8,5,2006,2006,5,4,3,0,1085,1120,850,0,1970,0,0,2,1,3,1,5,8,1,3,753,177,74,2006,281000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
121,1712,528172030,12568,4,8,5,2007,2007,6,4,4,669,895,895,923,0,1818,1,0,2,1,3,1,5,8,1,3,774,196,104,2007,281500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
122,2275,921126010,15306,3,8,5,2006,2007,6,4,5,80,1732,1776,0,0,1776,1,0,2,0,3,1,4,7,1,3,712,0,0,2007,283463,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
123,510,528435030,9262,4,8,5,2008,2009,5,4,2,0,1573,1578,0,0,1578,0,0,2,0,3,1,5,7,1,3,840,0,36,2009,287090,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
124,2441,528292080,12104,3,7,5,2006,2006,5,4,2,0,1035,1082,1240,0,2322,0,0,3,1,4,1,4,8,0,3,617,400,45,2006,287602,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
125,40,528120090,12883,3,8,5,2009,2010,5,4,2,0,1544,1544,0,0,1544,0,0,2,0,3,1,4,7,0,3,868,0,35,2010,290941,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126,2384,528112010,12228,4,7,5,2006,2006,6,5,2,0,1721,1740,0,0,1740,0,0,2,0,4,1,4,8,0,3,874,0,43,2006,293000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
127,1575,916382120,9520,3,8,5,2007,2008,5,4,5,1513,1638,1646,0,0,1646,1,0,2,0,3,1,4,7,1,3,800,192,44,2008,293077,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
128,1561,911370490,3843,3,8,5,2007,2008,6,4,5,1476,1596,1648,0,0,1648,1,1,2,0,2,1,5,5,1,2,525,162,53,2008,294464,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
129,2760,906392120,11645,4,8,5,2005,2006,6,4,5,1122,1570,1590,0,0,1590,1,0,2,1,2,1,5,6,0,3,754,176,80,2006,294900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
